name,department
国民健康保険南丹病院組合京都中部総合医療センター,脳神経内科
国民健康保険能美市立病院,薬剤科
国民健康保険能美市立病院,整形外科
国民健康保険富士吉田市立病院,内科
国民健康保険富士吉田市立病院,整形外科
国民健康保険富士吉田市立病院,循環器内科
国民健康保険富士吉田市立病院,脳神経外科
国民健康保険富士吉田市立病院,内分泌･糖尿病内科
国民健康保険平戸市民病院,
国立がんセンター中央病院,がん相談支援センター
国立がん研究センター研究所,機能診断開発分野
国立がん研究センター中央病院,看護部
国立がん研究センター中央病院,栄養管理室
国立がん研究センター中央病院,感染症部/感染制御室
国立がん研究センター東病院,遺伝子診療部門
国立がん研究センター東病院,消化管内科
国立がん研究センター東病院,先端医療科
国立感染症研究所,感染症疫学センター
国立感染症研究所/ハンセン病研究センター,真菌部/国立感染研/ハンセン病センター
国立研究開発法人国立がんセンター中央病院,感染症部
国立研究開発法人国立がん研究センター,
国立研究開発法人国立がん研究センターがん対策研究所,医療政策部/院内がん登録分析室
国立研究開発法人国立がん研究センター研究所,希少がん研究分野
国立研究開発法人国立がん研究センター研究所,細胞情報学分野
国立研究開発法人国立がん研究センター研究所,がん患者病態生理研究分野
国立研究開発法人国立がん研究センター先端医療開発センター,ゲノムトランスレーショナルリサーチ分野
国立研究開発法人国立がん研究センター中央病院,泌尿器･後腹膜腫瘍科
国立研究開発法人国立がん研究センター中央病院,臨床検査科
国立研究開発法人国立がん研究センター中央病院,造血幹細胞移植科
国立研究開発法人国立がん研究センター中央病院,造血幹細胞移植科病棟
国立研究開発法人国立がん研究センター中央病院,感染症部
国立研究開発法人国立がん研究センター中央病院,呼吸器内科
国立研究開発法人国立がん研究センター中央病院,内視鏡科･呼吸器内科
国立研究開発法人国立がん研究センター中央病院,総合内科
国立研究開発法人国立がん研究センター中央病院,乳腺･腫瘍内科
国立研究開発法人国立がん研究センター中央病院,乳腺外科
国立研究開発法人国立がん研究センター中央病院,血液腫瘍科
国立研究開発法人国立がん研究センター中央病院,支持療法開発センター
国立研究開発法人国立がん研究センター中央病院,放射線診断科
国立研究開発法人国立がん研究センター中央病院,看護部
国立研究開発法人国立がん研究センター中央病院,腫瘍内科
国立研究開発法人国立がん研究センター中央病院,薬剤部
国立研究開発法人国立がん研究センター中央病院,消化管内視鏡科
国立研究開発法人国立がん研究センター中央病院,放射線治療科
国立研究開発法人国立がん研究センター中央病院,病理診断科
国立研究開発法人国立がん研究センター中央病院,精神腫瘍科
国立研究開発法人国立がん研究センター中央病院,肝胆膵内科
国立研究開発法人国立がん研究センター中央病院,国際開発部門/臨床研究支援部門
国立研究開発法人国立がん研究センター中央病院,放射線品質管理室
国立研究開発法人国立がん研究センター中央病院,内視鏡科
国立研究開発法人国立がん研究センター中央病院,婦人腫瘍科
国立研究開発法人国立がん研究センター中央病院,呼吸器外科
国立研究開発法人国立がん研究センター中央病院,緩和医療科
国立研究開発法人国立がん研究センター中央病院,先端医療科
国立研究開発法人国立がん研究センター中央病院,胃外科
国立研究開発法人国立がん研究センター中央病院,大腸外科
国立研究開発法人国立がん研究センター東病院,乳腺･腫瘍内科
国立研究開発法人国立がん研究センター東病院,薬剤部
国立研究開発法人国立がん研究センター東病院,血液腫瘍科
国立研究開発法人国立がん研究センター東病院,看護部
国立研究開発法人国立がん研究センター東病院,呼吸器外科
国立研究開発法人国立がん研究センター東病院,先端医療科･腫瘍内科
国立研究開発法人国立がん研究センター東病院,泌尿器･後腹膜腫瘍科
国立研究開発法人国立がん研究センター東病院,呼吸器内科
国立研究開発法人国立がん研究センター東病院,循環器科
国立研究開発法人国立がん研究センター東病院,消化管内視鏡科
国立研究開発法人国立がん研究センター東病院,腫瘍内科
国立研究開発法人国立がん研究センター東病院,サポーティブケアセンター
国立研究開発法人国立がん研究センター東病院,消化器内視鏡科
国立研究開発法人国立がん研究センター東病院,婦人科
国立研究開発法人国立がん研究センター東病院,放射線治療科
国立研究開発法人国立がん研究センター東病院,総合内科
国立研究開発法人国立がん研究センター東病院,精神腫瘍科
国立研究開発法人国立がん研究センター東病院,消化管内科
国立研究開発法人国立がん研究センター東病院,肝胆膵内科
国立研究開発法人国立がん研究センター東病院,頭頸部内科
国立研究開発法人国立がん研究センター東病院,腫瘍内科総合内科
国立研究開発法人国立がん研究センター東病院,緩和医療科
国立研究開発法人国立がん研究センター東病院,遺伝子診療部門
国立研究開発法人国立がん研究センター東病院,支持･緩和研究開発支援室
国立研究開発法人国立がん研究センター東病院,胃外科
国立研究開発法人国立がん研究センター東病院,大腸外科
国立研究開発法人国立がん研究センター東病院,総合内科/先端医療科/腫瘍内科/希少がんセンター
国立研究開発法人国立がん研究センター東病院,トランスレーショナルリサーチ支援室/消化管内科
国立研究開発法人国立国際医療研究センター,乳腺･腫瘍内科
国立研究開発法人国立国際医療研究センター,エイズ治療･研究開発センター（ACC）
国立研究開発法人国立国際医療研究センター,糖尿病内分泌代謝科
国立研究開発法人国立国際医療研究センターエイズ治療･研究開発センター,
国立研究開発法人国立国際医療研究センター研究所,膵島移植プロジェクト
国立研究開発法人国立国際医療研究センター研究所,糖尿病研究センター
